Geneid	NM001	NM002	NM003	NM004	NM005	TB001	TB002	TB003	TB004	TB005	AD001	AD002	AD003	AD004	AD005	SA001	SA002	SA003	SA004	SA005
ENSG00000222844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000149557	488	449	646	1040	1834	364	567	330	211	366	209	70	1088	109	133	555	239	106	23	112
ENSG00000255537	0	2	0	0	0	0	0	0	1	0	0	0	2	0	2	0	0	11	0	0
ENSG00000149547	1454	1116	1179	1294	1516	1296	1050	1068	940	970	1237	2948	1988	1588	3168	1312	1207	308	1069	1578
ENSG00000254671	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	3	0	0
ENSG00000222297	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000134910	1301	1234	697	1066	1177	1408	1256	578	1909	1500	2135	1945	2036	1073	3776	1660	2021	495	2095	2529
ENSG00000149554	58	47	63	80	62	99	87	47	91	98	119	234	497	270	574	103	57	45	64	104
ENSG00000252255	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	2	0	0
ENSG00000134940	0	0	0	0	1	1	0	1	1	3	2	1	15	16	8	1	0	5	3	0
ENSG00000171053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
ENSG00000236027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
ENSG00000237353	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	10	0	0
ENSG00000260209	0	0	0	0	0	0	2	0	1	1	0	0	1	0	0	0	0	20	0	1
ENSG00000198331	38	32	32	58	56	49	60	28	35	33	86	187	141	42	78	53	31	24	74	94
ENSG00000110060	119	119	151	164	147	177	101	92	122	135	152	222	136	141	217	178	141	75	138	238
ENSG00000255027	4	0	0	0	0	1	0	2	3	0	2	0	0	0	0	0	0	5	0	0
ENSG00000109832	8	7	8	6	5	5	6	13	19	2	13	0	29	0	2	7	6	30	0	1
ENSG00000254790	0	1	0	2	3	0	2	2	0	0	0	0	0	0	0	0	0	3	0	0
ENSG00000283703	0	7	1	1	0	1	7	1	1	0	9	1	0	0	0	4	5	5	0	1
ENSG00000064309	449	529	200	91	163	214	1148	373	335	81	183	35	219	4	57	200	206	41	80	212
ENSG00000283866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254759	3	1	1	0	0	0	7	0	0	0	1	1	1	0	1	0	4	1	1	5
ENSG00000261257	0	0	0	0	2	0	0	0	0	0	1	0	0	1	0	0	1	3	0	0
ENSG00000254833	0	1	0	0	0	0	1	4	1	0	0	0	0	0	1	0	0	0	0	0
ENSG00000254771	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	1	0	0	0
ENSG00000165526	312	251	333	302	251	304	302	1497	224	224	269	438	244	228	394	356	212	111	306	459
ENSG00000254694	1	0	5	1	0	2	2	1	2	1	2	0	1	0	1	1	2	0	3	4
ENSG00000197798	350	364	300	621	371	373	244	322	373	209	428	813	159	114	205	312	323	75	147	212
ENSG00000222067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000240098	1	0	0	1	1	0	2	2	0	1	0	4	3	0	2	1	0	7	0	2
ENSG00000182934	2620	2703	2304	1747	2002	3323	1756	1719	3047	2529	3784	5754	2314	1081	4170	2617	2367	945	2999	3349
ENSG00000110074	239	231	187	325	223	232	363	338	206	216	340	479	437	433	526	251	170	102	340	478
ENSG00000243607	1	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	2	0	0
ENSG00000150455	132	133	72	107	104	118	101	51	92	98	147	148	72	21	90	127	77	50	153	142
ENSG00000254905	0	0	0	0	0	0	2	0	5	2	0	0	5	0	0	0	0	0	1	0
ENSG00000255062	20	20	7	10	5	19	19	15	19	19	15	50	25	10	22	41	15	5	21	28
ENSG00000110063	168	227	132	189	225	195	207	110	203	157	205	383	254	263	236	174	102	117	235	217
ENSG00000280832	27	37	44	85	47	22	65	17	29	37	44	9	47	71	42	47	35	106	41	52
ENSG00000110080	675	571	854	973	1090	338	679	330	435	694	459	557	369	344	453	397	393	764	241	351
ENSG00000278215	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	4	0	0
ENSG00000149571	5	9	3	9	6	4	30	5	7	11	8	5	37	11	8	6	16	17	1	3
ENSG00000257271	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	4	0	0
ENSG00000254607	0	0	0	0	0	0	2	0	4	0	0	0	5	1	0	0	0	1	0	0
ENSG00000254938	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0
ENSG00000279358	0	0	1	0	1	0	0	2	2	2	0	0	0	0	0	0	0	35	0	4
ENSG00000254960	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0
ENSG00000266215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000218109	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	2	0	0
ENSG00000255546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2
ENSG00000272981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273409	0	0	1	4	3	0	0	0	0	0	0	15	0	2	0	0	0	1	3	0
ENSG00000222774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000223315	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0
ENSG00000254591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254612	11	4	13	6	7	6	10	12	0	11	4	3	10	2	18	6	13	3	17	120
ENSG00000273415	0	0	0	4	0	18	1	0	1	4	1	0	2	11	1	4	26	0	0	0
ENSG00000272575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSG00000134954	4187	3310	8847	2585	3634	6072	3693	2537	5778	4884	5499	1015	1819	724	2158	6898	7671	937	909	3711
ENSG00000276176	0	1	58	0	0	3	0	0	0	5	5	0	0	0	0	0	4	0	2	0
ENSG00000254588	0	0	0	2	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270160	0	0	0	0	0	0	1	0	2	1	2	0	0	0	0	0	0	0	0	1
ENSG00000255465	0	1	1	0	0	1	0	1	0	0	4	0	0	0	0	0	0	3	1	3
ENSG00000245008	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	1	0	7	0	0
ENSG00000151702	1459	1305	1021	1563	1097	1627	1143	614	1572	1606	1275	378	337	92	265	1923	1763	723	219	607
ENSG00000254703	22	32	48	37	37	37	45	31	46	78	22	22	17	13	12	55	49	13	4	8
ENSG00000151704	2	3	3	1	1	3	2	4	1	9	3	2	3	0	0	14	8	0	0	1
ENSG00000255369	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0
ENSG00000120457	157	456	197	188	255	711	108	34	417	473	757	86	276	15	27	294	176	34	42	132
ENSG00000174370	102	84	46	100	88	97	24	12	74	107	71	28	66	72	26	56	33	22	45	38
ENSG00000120471	3	0	0	3	0	1	2	1	0	1	3	0	36	0	3	0	7	9	0	0
ENSG00000134909	809	480	446	167	531	556	415	345	366	335	424	199	266	122	1798	455	667	80	1005	1520
ENSG00000212597	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2
ENSG00000206847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000199260	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0
ENSG00000255259	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0
